Timestamp_Hours,Asset_Tank0_RawProduct_Level_Tons,Asset_Tank1_CrudeIso_Level_Tons,Asset_Tank2_Monomer_Em_Level_Tons,Asset_Tank3_Monomer_Ert_Level_Tons,Asset_Tank4_Hydro_Buffer_Level_Tons,Asset_Tank5_Ert_Buffer_Level_Tons,Asset_Tank7_Em_Return_Level_Tons,Asset_Tank6_Purified_Level_Tons,Process_Reactor_Status,Process_Reactor_CumProduced_Tons,Process_Monomer_Dist_Status,Process_Monomer_Dist_CumProduced_Tons,Process_Hydrogenation_Status,Process_Hydrogenation_CumProduced_Tons,Process_Cold_Fractionation_Status,Process_Cold_Fractionation_CumProduced_Tons,Process_Final_Frac_Dist_Status,Process_Final_Frac_Dist_CumProduced_Tons,Logistics_Outbound_Link_ActiveTrucks,Logistics_Inbound_Return_Link_ActiveTrucks
3302.0,2948.0,98.8,15.4,150.0,1.92,5.69,1.5,597.6,Running,1288.8,Suspended,1023.4,Suspended,849.42,Suspended,629.69,Suspended,597.6,0,0
3303.0,2947.5,99.25,15.4,150.0,1.92,5.69,1.5,597.6,Running,1289.25,Suspended,1023.4,Suspended,849.42,Suspended,629.69,Suspended,597.6,0,0
3304.0,2947.0,99.7,15.4,150.0,1.92,5.69,1.5,597.6,Running,1289.7,Suspended,1023.4,Suspended,849.42,Suspended,629.69,Suspended,597.6,0,0
3305.0,2946.5,100.15,15.4,150.0,1.92,5.69,1.5,597.6,Running,1290.15,Suspended,1023.4,Suspended,849.42,Suspended,629.69,Suspended,597.6,0,0
3306.0,2946.0,100.6,15.4,150.0,1.92,5.69,1.5,597.6,Running,1290.6,Suspended,1023.4,Suspended,849.42,Suspended,629.69,Suspended,597.6,0,0
3307.0,2945.5,101.05,15.4,150.0,1.92,5.69,1.5,597.6,Running,1291.05,Suspended,1023.4,Suspended,849.42,Suspended,629.69,Suspended,597.6,0,0
3308.0,2945.0,101.5,15.4,150.0,1.92,5.69,1.5,597.6,Running,1291.5,Suspended,1023.4,Suspended,849.42,Suspended,629.69,Suspended,597.6,0,0
3309.0,2944.5,101.95,15.4,150.0,1.92,5.69,1.5,597.6,Running,1291.95,Suspended,1023.4,Suspended,849.42,Suspended,629.69,Suspended,597.6,0,0
3310.0,2944.0,102.4,15.4,150.0,1.92,5.69,1.5,597.6,Running,1292.4,Suspended,1023.4,Suspended,849.42,Suspended,629.69,Suspended,597.6,0,0
3311.0,2943.5,102.85,15.4,150.0,1.92,5.69,1.5,597.6,Running,1292.85,Suspended,1023.4,Suspended,849.42,Suspended,629.69,Suspended,597.6,0,0
3312.0,2943.0,103.3,15.4,150.0,1.92,5.69,1.5,597.6,Running,1293.3,Suspended,1023.4,Suspended,849.42,Suspended,629.69,Suspended,597.6,0,0
3313.0,2942.5,103.75,15.4,150.0,1.92,5.69,1.5,597.6,Running,1293.75,Suspended,1023.4,Suspended,849.42,Suspended,629.69,Suspended,597.6,0,0
3314.0,2942.0,104.2,15.4,150.0,1.92,5.69,1.5,597.6,Running,1294.2,Suspended,1023.4,Suspended,849.42,Suspended,629.69,Suspended,597.6,0,0
3315.0,2941.5,104.65,15.4,150.0,1.92,5.69,1.5,597.6,Running,1294.65,Suspended,1023.4,Suspended,849.42,Suspended,629.69,Suspended,597.6,0,0
3316.0,2941.0,105.1,15.4,150.0,1.92,5.69,1.5,597.6,Running,1295.1,Suspended,1023.4,Suspended,849.42,Suspended,629.69,Suspended,597.6,0,0
3317.0,2940.5,105.55,15.4,150.0,1.92,5.69,1.5,597.6,Running,1295.55,Suspended,1023.4,Suspended,849.42,Suspended,629.69,Suspended,597.6,0,0
3318.0,2940.0,106.0,15.4,150.0,1.92,5.69,1.5,597.6,Running,1296.0,Suspended,1023.4,Suspended,849.42,Suspended,629.69,Suspended,597.6,0,0
3319.0,2939.5,106.45,15.4,150.0,1.92,5.69,1.5,597.6,Running,1296.45,Suspended,1023.4,Suspended,849.42,Suspended,629.69,Suspended,597.6,0,0
3320.0,2939.0,106.9,15.4,150.0,1.92,5.69,1.5,597.6,Running,1296.9,Suspended,1023.4,Suspended,849.42,Suspended,629.69,Suspended,597.6,0,0
3321.0,2938.5,107.35,15.4,150.0,1.92,5.69,1.5,597.6,Running,1297.35,Suspended,1023.4,Suspended,849.42,Suspended,629.69,Suspended,597.6,0,0
3322.0,2938.0,107.8,15.4,150.0,1.92,5.69,1.5,597.6,Running,1297.8,Suspended,1023.4,Suspended,849.42,Suspended,629.69,Suspended,597.6,0,0
3323.0,2937.5,108.25,15.4,150.0,1.92,5.69,1.5,597.6,Running,1298.25,Suspended,1023.4,Suspended,849.42,Suspended,629.69,Suspended,597.6,0,0
3324.0,2937.0,108.7,15.4,150.0,1.92,5.69,1.5,597.6,Running,1298.7,Suspended,1023.4,Suspended,849.42,Suspended,629.69,Suspended,597.6,0,0
3325.0,2936.5,109.15,15.4,150.0,1.92,5.69,1.5,597.6,Running,1299.15,Suspended,1023.4,Suspended,849.42,Suspended,629.69,Suspended,597.6,0,0
3326.0,2936.0,109.6,15.4,150.0,1.92,5.69,1.5,597.6,Running,1299.6,Suspended,1023.4,Suspended,849.42,Suspended,629.69,Suspended,597.6,0,0
3327.0,2935.5,110.05,15.4,150.0,1.92,5.69,1.5,597.6,Running,1300.05,Suspended,1023.4,Suspended,849.42,Suspended,629.69,Suspended,597.6,0,0
3328.0,2935.0,110.5,15.4,150.0,1.92,5.69,1.5,597.6,Running,1300.5,Suspended,1023.4,Suspended,849.42,Suspended,629.69,Suspended,597.6,0,0
3329.0,2934.5,110.95,15.4,150.0,1.92,5.69,1.5,597.6,Running,1300.95,Suspended,1023.4,Suspended,849.42,Suspended,629.69,Suspended,597.6,0,0
3330.0,2934.0,111.4,15.4,150.0,1.92,5.69,1.5,597.6,Running,1301.4,Suspended,1023.4,Suspended,849.42,Suspended,629.69,Suspended,597.6,0,0
3331.0,2933.5,111.85,15.4,150.0,1.92,5.69,1.5,597.6,Running,1301.85,Suspended,1023.4,Suspended,849.42,Suspended,629.69,Suspended,597.6,0,0
3332.0,2933.0,112.3,15.4,150.0,1.92,5.69,1.5,597.6,Running,1302.3,Suspended,1023.4,Suspended,849.42,Suspended,629.69,Suspended,597.6,0,0
3333.0,2932.5,112.75,15.4,150.0,1.92,5.69,1.5,597.6,Running,1302.75,Suspended,1023.4,Suspended,849.42,Suspended,629.69,Suspended,597.6,0,0
3334.0,2932.0,113.2,15.4,150.0,1.92,5.69,1.5,597.6,Running,1303.2,Suspended,1023.4,Suspended,849.42,Suspended,629.69,Suspended,597.6,0,0
3335.0,2931.5,113.65,15.4,150.0,1.92,5.69,1.5,597.6,Running,1303.65,Suspended,1023.4,Suspended,849.42,Suspended,629.69,Suspended,597.6,0,0
3336.0,2931.0,114.1,15.4,150.0,1.92,5.69,1.5,597.6,Running,1304.1,Suspended,1023.4,Suspended,849.42,Suspended,629.69,Suspended,597.6,0,0
3337.0,2930.5,114.55,15.4,150.0,1.92,5.69,1.5,597.6,Running,1304.55,Suspended,1023.4,Suspended,849.42,Suspended,629.69,Suspended,597.6,0,0
3338.0,2930.0,115.0,15.4,150.0,1.92,5.69,1.5,597.6,Running,1305.0,Suspended,1023.4,Suspended,849.42,Suspended,629.69,Suspended,597.6,0,0
3339.0,2929.5,115.45,15.4,150.0,1.92,5.69,1.5,597.6,Running,1305.45,Suspended,1023.4,Suspended,849.42,Suspended,629.69,Suspended,597.6,0,0
3340.0,2929.0,115.9,15.4,150.0,1.92,5.69,1.5,597.6,Running,1305.9,Suspended,1023.4,Suspended,849.42,Suspended,629.69,Suspended,597.6,0,0
3341.0,2928.5,116.35,15.4,150.0,1.92,5.69,1.5,597.6,Running,1306.35,Suspended,1023.4,Suspended,849.42,Suspended,629.69,Suspended,597.6,0,0
3342.0,2928.0,116.8,15.4,150.0,1.92,5.69,1.5,597.6,Running,1306.8,Suspended,1023.4,Suspended,849.42,Suspended,629.69,Suspended,597.6,0,0
3343.0,2927.5,117.25,15.4,150.0,1.92,5.69,1.5,597.6,Running,1307.25,Suspended,1023.4,Suspended,849.42,Suspended,629.69,Suspended,597.6,0,0
3344.0,2927.0,117.7,15.4,150.0,1.92,5.69,1.5,597.6,Running,1307.7,Suspended,1023.4,Suspended,849.42,Suspended,629.69,Suspended,597.6,0,0
3345.0,2926.5,118.15,15.4,150.0,1.92,5.69,1.5,597.6,Running,1308.15,Suspended,1023.4,Suspended,849.42,Suspended,629.69,Suspended,597.6,0,0
3346.0,2926.0,118.6,15.4,150.0,1.92,5.69,1.5,597.6,Running,1308.6,Suspended,1023.4,Suspended,849.42,Suspended,629.69,Suspended,597.6,0,0
3347.0,2925.5,119.05,15.4,150.0,1.92,5.69,1.5,597.6,Running,1309.05,Suspended,1023.4,Suspended,849.42,Suspended,629.69,Suspended,597.6,0,0
3348.0,2925.0,119.5,15.4,150.0,1.92,5.69,1.5,597.6,Running,1309.5,Suspended,1023.4,Suspended,849.42,Suspended,629.69,Suspended,597.6,0,0
3349.0,2924.5,119.95,15.4,150.0,1.92,5.69,1.5,597.6,Running,1309.95,Suspended,1023.4,Suspended,849.42,Suspended,629.69,Suspended,597.6,0,0
3350.0,2924.0,120.4,15.4,150.0,1.92,5.69,1.5,597.6,Running,1310.4,Suspended,1023.4,Suspended,849.42,Suspended,629.69,Suspended,597.6,0,0
3351.0,2923.5,120.85,15.4,150.0,1.92,5.69,1.5,597.6,Running,1310.85,Suspended,1023.4,Suspended,849.42,Suspended,629.69,Suspended,597.6,0,0
3352.0,2923.0,121.3,15.4,150.0,1.92,5.69,1.5,597.6,Running,1311.3,Suspended,1023.4,Suspended,849.42,Suspended,629.69,Suspended,597.6,0,0
3353.0,2922.5,121.75,15.4,150.0,1.92,5.69,1.5,597.6,Running,1311.75,Suspended,1023.4,Suspended,849.42,Suspended,629.69,Suspended,597.6,0,0
3354.0,2922.0,122.2,15.4,150.0,1.92,5.69,1.5,597.6,Running,1312.2,Suspended,1023.4,Suspended,849.42,Suspended,629.69,Suspended,597.6,0,0
3355.0,2921.5,122.65,15.4,150.0,1.92,5.69,1.5,597.6,Running,1312.65,Suspended,1023.4,Suspended,849.42,Suspended,629.69,Suspended,597.6,0,0
3356.0,2921.0,123.1,15.4,150.0,1.92,5.69,1.5,597.6,Running,1313.1,Suspended,1023.4,Suspended,849.42,Suspended,629.69,Suspended,597.6,0,0
3357.0,2920.5,123.55,15.4,150.0,1.92,5.69,1.5,597.6,Running,1313.55,Suspended,1023.4,Suspended,849.42,Suspended,629.69,Suspended,597.6,0,0
3358.0,2920.0,124.0,15.4,150.0,1.92,5.69,1.5,597.6,Running,1314.0,Suspended,1023.4,Suspended,849.42,Suspended,629.69,Suspended,597.6,0,0
3359.0,2919.5,124.45,15.4,150.0,1.92,5.69,1.5,597.6,Running,1314.45,Suspended,1023.4,Suspended,849.42,Suspended,629.69,Suspended,597.6,0,0
3360.0,2919.0,124.9,15.4,150.0,1.92,5.69,1.5,597.6,Running,1314.9,Suspended,1023.4,Suspended,849.42,Suspended,629.69,Suspended,597.6,0,0
3361.0,2918.5,125.35,15.4,150.0,1.92,5.69,1.5,597.6,Running,1315.35,Suspended,1023.4,Suspended,849.42,Suspended,629.69,Suspended,597.6,0,0
3362.0,2918.0,125.8,15.4,150.0,1.92,5.69,1.5,597.6,Running,1315.8,Suspended,1023.4,Suspended,849.42,Suspended,629.69,Suspended,597.6,0,0
3363.0,2917.5,126.25,15.4,150.0,1.92,5.69,1.5,597.6,Running,1316.25,Suspended,1023.4,Suspended,849.42,Suspended,629.69,Suspended,597.6,0,0
3364.0,2917.0,126.7,15.4,150.0,1.92,5.69,1.5,597.6,Running,1316.7,Suspended,1023.4,Suspended,849.42,Suspended,629.69,Suspended,597.6,0,0
3365.0,2916.5,127.15,15.4,150.0,1.92,5.69,1.5,597.6,Running,1317.15,Suspended,1023.4,Suspended,849.42,Suspended,629.69,Suspended,597.6,0,0
3366.0,2916.0,127.6,15.4,150.0,1.92,5.69,1.5,597.6,Running,1317.6,Suspended,1023.4,Suspended,849.42,Suspended,629.69,Suspended,597.6,0,0
3367.0,2915.5,128.05,15.4,150.0,1.92,5.69,1.5,597.6,Running,1318.05,Suspended,1023.4,Suspended,849.42,Suspended,629.69,Suspended,597.6,0,0
3368.0,2915.0,128.5,15.4,150.0,1.92,5.69,1.5,597.6,Running,1318.5,Suspended,1023.4,Suspended,849.42,Suspended,629.69,Suspended,597.6,0,0
3369.0,2914.5,128.95,15.4,150.0,1.92,5.69,1.5,597.6,Running,1318.95,Suspended,1023.4,Suspended,849.42,Suspended,629.69,Suspended,597.6,0,0
3370.0,2914.0,129.4,15.4,150.0,1.92,5.69,1.5,597.6,Running,1319.4,Suspended,1023.4,Suspended,849.42,Suspended,629.69,Suspended,597.6,0,0
3371.0,2913.5,129.85,15.4,150.0,1.92,5.69,1.5,597.6,Running,1319.85,Suspended,1023.4,Suspended,849.42,Suspended,629.69,Suspended,597.6,0,0
3372.0,2913.0,130.3,15.4,150.0,1.92,5.69,1.5,597.6,Running,1320.3,Suspended,1023.4,Suspended,849.42,Suspended,629.69,Suspended,597.6,0,0
3373.0,2912.5,130.75,15.4,150.0,1.92,5.69,1.5,597.6,Running,1320.75,Suspended,1023.4,Suspended,849.42,Suspended,629.69,Suspended,597.6,0,0
3374.0,2912.0,131.2,15.4,150.0,1.92,5.69,1.5,597.6,Running,1321.2,Suspended,1023.4,Suspended,849.42,Suspended,629.69,Suspended,597.6,0,0
3375.0,2911.5,131.65,15.4,150.0,1.92,5.69,1.5,597.6,Running,1321.65,Suspended,1023.4,Suspended,849.42,Suspended,629.69,Suspended,597.6,0,0
3376.0,2911.0,132.1,15.4,150.0,1.92,5.69,1.5,597.6,Running,1322.1,Suspended,1023.4,Suspended,849.42,Suspended,629.69,Suspended,597.6,0,0
3377.0,2910.5,132.55,15.4,150.0,1.92,5.69,1.5,597.6,Running,1322.55,Suspended,1023.4,Suspended,849.42,Suspended,629.69,Suspended,597.6,0,0
3378.0,2910.0,133.0,15.4,150.0,1.92,5.69,1.5,597.6,Running,1323.0,Suspended,1023.4,Suspended,849.42,Suspended,629.69,Suspended,597.6,0,0
3379.0,2909.5,133.45,15.4,150.0,1.92,5.69,1.5,597.6,Running,1323.45,Suspended,1023.4,Suspended,849.42,Suspended,629.69,Suspended,597.6,0,0
3380.0,2909.0,133.9,15.4,150.0,1.92,5.69,1.5,597.6,Running,1323.9,Suspended,1023.4,Suspended,849.42,Suspended,629.69,Suspended,597.6,0,0
3381.0,2908.5,134.35,15.4,150.0,1.92,5.69,1.5,597.6,Running,1324.35,Suspended,1023.4,Suspended,849.42,Suspended,629.69,Suspended,597.6,0,0
3382.0,2908.0,134.8,15.4,150.0,1.92,5.69,1.5,597.6,Running,1324.8,Suspended,1023.4,Suspended,849.42,Suspended,629.69,Suspended,597.6,0,0
3383.0,2907.5,135.25,15.4,150.0,1.92,5.69,1.5,597.6,Running,1325.25,Suspended,1023.4,Suspended,849.42,Suspended,629.69,Suspended,597.6,0,0
3384.0,2907.0,135.7,15.4,150.0,1.92,5.69,1.5,597.6,Running,1325.7,Suspended,1023.4,Suspended,849.42,Suspended,629.69,Suspended,597.6,0,0
3385.0,2906.5,136.15,15.4,150.0,1.92,5.69,1.5,597.6,Running,1326.15,Suspended,1023.4,Suspended,849.42,Suspended,629.69,Suspended,597.6,0,0
3386.0,2906.0,136.6,15.4,150.0,1.92,5.69,1.5,597.6,Running,1326.6,Suspended,1023.4,Suspended,849.42,Suspended,629.69,Suspended,597.6,0,0
3387.0,2905.5,137.05,15.4,150.0,1.92,5.69,1.5,597.6,Running,1327.05,Suspended,1023.4,Suspended,849.42,Suspended,629.69,Suspended,597.6,0,0
3388.0,2905.0,137.5,15.4,150.0,1.92,5.69,1.5,597.6,Running,1327.5,Suspended,1023.4,Suspended,849.42,Suspended,629.69,Suspended,597.6,0,0
3389.0,2904.5,137.95,15.4,150.0,1.92,5.69,1.5,597.6,Running,1327.95,Suspended,1023.4,Suspended,849.42,Suspended,629.69,Suspended,597.6,0,0
3390.0,2904.0,138.4,15.4,150.0,1.92,5.69,1.5,597.6,Running,1328.4,Suspended,1023.4,Suspended,849.42,Suspended,629.69,Suspended,597.6,0,0
3391.0,2903.5,138.85,15.4,150.0,1.92,5.69,1.5,597.6,Running,1328.85,Suspended,1023.4,Suspended,849.42,Suspended,629.69,Suspended,597.6,0,0
3392.0,2903.0,136.8,17.55,150.0,1.92,5.69,1.5,597.6,Running,1329.3,Running,1025.55,Suspended,849.42,Suspended,629.69,Suspended,597.6,0,0
3393.0,2902.5,134.75,19.7,150.0,1.92,5.69,1.5,597.6,Running,1329.75,Running,1027.7,Suspended,849.42,Suspended,629.69,Suspended,597.6,0,0
3394.0,2902.0,132.7,21.85,150.0,1.92,5.69,1.5,597.6,Running,1330.2,Running,1029.85,Suspended,849.42,Suspended,629.69,Suspended,597.6,0,0
3395.0,2901.5,130.65,24.0,150.0,1.92,5.69,1.5,597.6,Running,1330.65,Running,1032.0,Suspended,849.42,Suspended,629.69,Suspended,597.6,0,0
3396.0,2901.0,128.6,26.15,150.0,1.92,5.69,1.5,597.6,Running,1331.1,Running,1034.15,Suspended,849.42,Suspended,629.69,Suspended,597.6,0,0
3397.0,2900.5,126.55,4.3,150.0,1.92,5.69,1.5,597.6,Running,1331.55,Running,1036.3,Suspended,849.42,Suspended,629.69,Suspended,597.6,1,0
3398.0,2900.0,124.5,6.45,150.0,1.92,5.69,1.5,597.6,Running,1332.0,Running,1038.45,Suspended,849.42,Suspended,629.69,Suspended,597.6,1,0
3399.0,2899.5,122.45,8.6,174.0,1.92,5.69,1.5,597.6,Running,1332.45,Running,1040.6,Suspended,849.42,Suspended,629.69,Suspended,597.6,1,0
3400.0,2899.0,120.4,10.75,174.0,1.92,5.69,1.5,597.6,Running,1332.9,Running,1042.75,Suspended,849.42,Suspended,629.69,Suspended,597.6,0,0
3401.0,2898.5,118.35,12.9,174.0,1.92,5.69,1.5,597.6,Running,1333.35,Running,1044.9,Suspended,849.42,Suspended,629.69,Suspended,597.6,0,0
3402.0,2898.0,116.3,15.05,174.0,1.92,5.69,1.5,597.6,Running,1333.8,Running,1047.05,Suspended,849.42,Suspended,629.69,Suspended,597.6,0,0
3403.0,2897.5,114.25,17.2,174.0,1.92,5.69,1.5,597.6,Running,1334.25,Running,1049.2,Suspended,849.42,Suspended,629.69,Suspended,597.6,0,0
3404.0,2897.0,112.2,19.35,174.0,1.92,5.69,1.5,597.6,Running,1334.7,Running,1051.35,Suspended,849.42,Suspended,629.69,Suspended,597.6,0,0
3405.0,2896.5,110.15,21.5,174.0,1.92,5.69,1.5,597.6,Running,1335.15,Running,1053.5,Suspended,849.42,Suspended,629.69,Suspended,597.6,0,0
3406.0,2896.0,108.1,23.65,174.0,1.92,5.69,1.5,597.6,Running,1335.6,Running,1055.65,Suspended,849.42,Suspended,629.69,Suspended,597.6,0,0
3407.0,2895.5,106.05,1.8,174.0,1.92,5.69,1.5,597.6,Running,1336.05,Running,1057.8,Suspended,849.42,Suspended,629.69,Suspended,597.6,1,0
3408.0,2895.0,104.0,3.95,174.0,1.92,5.69,1.5,597.6,Running,1336.5,Running,1059.95,Suspended,849.42,Suspended,629.69,Suspended,597.6,1,0
3409.0,2894.5,101.95,6.1,174.0,1.92,5.69,1.5,597.6,Running,1336.95,Running,1062.1,Suspended,849.42,Suspended,629.69,Suspended,597.6,1,0
3410.0,2894.0,99.9,8.25,198.0,1.92,5.69,1.5,597.6,Running,1337.4,Running,1064.25,Suspended,849.42,Suspended,629.69,Suspended,597.6,0,0
3411.0,2893.5,97.85,10.4,198.0,1.92,5.69,1.5,597.6,Running,1337.85,Running,1066.4,Suspended,849.42,Suspended,629.69,Suspended,597.6,0,0
3412.0,2893.0,95.8,12.55,198.0,1.92,5.69,1.5,597.6,Running,1338.3,Running,1068.55,Suspended,849.42,Suspended,629.69,Suspended,597.6,0,0
3413.0,2892.5,93.75,14.7,198.0,1.92,5.69,1.5,597.6,Running,1338.75,Running,1070.7,Suspended,849.42,Suspended,629.69,Suspended,597.6,0,0
3414.0,2892.0,91.7,16.85,198.0,1.92,5.69,1.5,597.6,Running,1339.2,Running,1072.85,Suspended,849.42,Suspended,629.69,Suspended,597.6,0,0
3415.0,2891.5,89.65,19.0,198.0,1.92,5.69,1.5,597.6,Running,1339.65,Running,1075.0,Suspended,849.42,Suspended,629.69,Suspended,597.6,0,0
3416.0,2891.0,87.6,21.15,198.0,1.92,5.69,1.5,597.6,Running,1340.1,Running,1077.15,Suspended,849.42,Suspended,629.69,Suspended,597.6,0,0
3417.0,2890.5,85.55,23.3,198.0,1.92,5.69,1.5,597.6,Running,1340.55,Running,1079.3,Suspended,849.42,Suspended,629.69,Suspended,597.6,0,0
3418.0,2890.0,83.5,25.45,198.0,1.92,5.69,1.5,597.6,Running,1341.0,Running,1081.45,Suspended,849.42,Suspended,629.69,Suspended,597.6,0,0
3419.0,2889.5,81.45,3.6,198.0,1.92,5.69,1.5,597.6,Running,1341.45,Running,1083.6,Suspended,849.42,Suspended,629.69,Suspended,597.6,1,0
3420.0,2889.0,79.4,5.75,198.0,1.92,5.69,1.5,597.6,Running,1341.9,Running,1085.75,Suspended,849.42,Suspended,629.69,Suspended,597.6,1,0
3421.0,2888.5,77.35,7.9,222.0,1.92,5.69,1.5,597.6,Running,1342.35,Running,1087.9,Suspended,849.42,Suspended,629.69,Suspended,597.6,1,0
3422.0,2888.0,75.3,10.05,222.0,1.92,5.69,1.5,597.6,Running,1342.8,Running,1090.05,Suspended,849.42,Suspended,629.69,Suspended,597.6,0,0
3423.0,2887.5,73.25,12.2,222.0,1.92,5.69,1.5,597.6,Running,1343.25,Running,1092.2,Suspended,849.42,Suspended,629.69,Suspended,597.6,0,0
3424.0,2887.0,71.2,14.35,222.0,1.92,5.69,1.5,597.6,Running,1343.7,Running,1094.35,Suspended,849.42,Suspended,629.69,Suspended,597.6,0,0
3425.0,2886.5,69.15,16.5,222.0,1.92,5.69,1.5,597.6,Running,1344.15,Running,1096.5,Suspended,849.42,Suspended,629.69,Suspended,597.6,0,0
3426.0,2886.0,67.1,18.65,222.0,1.92,5.69,1.5,597.6,Running,1344.6,Running,1098.65,Suspended,849.42,Suspended,629.69,Suspended,597.6,0,0
3427.0,2885.5,65.05,20.8,222.0,1.92,5.69,1.5,597.6,Running,1345.05,Running,1100.8,Suspended,849.42,Suspended,629.69,Suspended,597.6,0,0
3428.0,2885.0,63.0,22.95,222.0,1.92,5.69,1.5,597.6,Running,1345.5,Running,1102.95,Suspended,849.42,Suspended,629.69,Suspended,597.6,0,0
3429.0,2884.5,60.95,1.1,222.0,1.92,5.69,1.5,597.6,Running,1345.95,Running,1105.1,Suspended,849.42,Suspended,629.69,Suspended,597.6,1,0
3430.0,2884.0,58.9,3.25,222.0,1.92,5.69,1.5,597.6,Running,1346.4,Running,1107.25,Suspended,849.42,Suspended,629.69,Suspended,597.6,1,0
3431.0,2883.5,56.85,5.4,222.0,1.92,5.69,1.5,597.6,Running,1346.85,Running,1109.4,Suspended,849.42,Suspended,629.69,Suspended,597.6,1,0
3432.0,2883.0,54.8,7.55,246.0,1.92,5.69,1.5,597.6,Running,1347.3,Running,1111.55,Suspended,849.42,Suspended,629.69,Suspended,597.6,0,0
3433.0,2882.5,52.75,9.7,246.0,1.92,5.69,1.5,597.6,Running,1347.75,Running,1113.7,Suspended,849.42,Suspended,629.69,Suspended,597.6,0,0
3434.0,2882.0,50.7,11.85,246.0,1.92,5.69,1.5,597.6,Running,1348.2,Running,1115.85,Suspended,849.42,Suspended,629.69,Suspended,597.6,0,0
3435.0,2881.5,48.65,14.0,246.0,1.92,5.69,1.5,597.6,Running,1348.65,Running,1118.0,Suspended,849.42,Suspended,629.69,Suspended,597.6,0,0
3436.0,2881.0,46.6,16.15,246.0,1.92,5.69,1.5,597.6,Running,1349.1,Running,1120.15,Suspended,849.42,Suspended,629.69,Suspended,597.6,0,0
3437.0,2880.5,44.55,18.3,246.0,1.92,5.69,1.5,597.6,Running,1349.55,Running,1122.3,Suspended,849.42,Suspended,629.69,Suspended,597.6,0,0
3438.0,2880.0,42.5,20.45,246.0,1.92,5.69,1.5,597.6,Running,1350.0,Running,1124.45,Suspended,849.42,Suspended,629.69,Suspended,597.6,0,0
3439.0,2879.5,40.45,22.6,246.0,1.92,5.69,1.5,597.6,Running,1350.45,Running,1126.6,Suspended,849.42,Suspended,629.69,Suspended,597.6,0,0
3440.0,2879.0,38.4,24.75,246.0,1.92,5.69,1.5,597.6,Running,1350.9,Running,1128.75,Suspended,849.42,Suspended,629.69,Suspended,597.6,0,0
3441.0,2878.5,36.35,2.9,246.0,1.92,5.69,1.5,597.6,Running,1351.35,Running,1130.9,Suspended,849.42,Suspended,629.69,Suspended,597.6,1,0
3442.0,2878.0,34.3,5.05,246.0,1.92,5.69,1.5,597.6,Running,1351.8,Running,1133.05,Suspended,849.42,Suspended,629.69,Suspended,597.6,1,0
3443.0,2877.5,32.25,7.2,270.0,1.92,5.69,1.5,597.6,Running,1352.25,Running,1135.2,Suspended,849.42,Suspended,629.69,Suspended,597.6,1,0
3444.0,2877.0,30.2,9.35,270.0,1.92,5.69,1.5,597.6,Running,1352.7,Running,1137.35,Suspended,849.42,Suspended,629.69,Suspended,597.6,0,0
3445.0,2876.5,28.15,11.5,270.0,1.92,5.69,1.5,597.6,Running,1353.15,Running,1139.5,Suspended,849.42,Suspended,629.69,Suspended,597.6,0,0
3446.0,2876.0,26.1,13.65,270.0,1.92,5.69,1.5,597.6,Running,1353.6,Running,1141.65,Suspended,849.42,Suspended,629.69,Suspended,597.6,0,0
3447.0,2875.5,24.05,15.8,270.0,1.92,5.69,1.5,597.6,Running,1354.05,Running,1143.8,Suspended,849.42,Suspended,629.69,Suspended,597.6,0,0
3448.0,2875.0,22.0,17.95,270.0,1.92,5.69,1.5,597.6,Running,1354.5,Running,1145.95,Suspended,849.42,Suspended,629.69,Suspended,597.6,0,0
3449.0,2874.5,19.95,20.1,270.0,1.92,5.69,1.5,597.6,Running,1354.95,Running,1148.1,Suspended,849.42,Suspended,629.69,Suspended,597.6,0,0
3450.0,2874.0,17.9,22.25,270.0,1.92,5.69,1.5,597.6,Running,1355.4,Running,1150.25,Suspended,849.42,Suspended,629.69,Suspended,597.6,0,0
3451.0,2873.5,15.85,0.4,270.0,1.92,5.69,1.5,597.6,Running,1355.85,Running,1152.4,Suspended,849.42,Suspended,629.69,Suspended,597.6,1,0
3452.0,2873.0,13.8,2.55,270.0,1.92,5.69,1.5,597.6,Running,1356.3,Running,1154.55,Suspended,849.42,Suspended,629.69,Suspended,597.6,1,0
3453.0,2872.5,11.75,4.7,270.0,1.92,5.69,1.5,597.6,Running,1356.75,Running,1156.7,Suspended,849.42,Suspended,629.69,Suspended,597.6,1,0
3454.0,2872.0,9.7,6.85,294.0,1.92,5.69,1.5,597.6,Running,1357.2,Running,1158.85,Suspended,849.42,Suspended,629.69,Suspended,597.6,0,0
3455.0,2871.5,7.65,9.0,277.5,1.92,5.69,1.5,597.6,Running,1357.65,Running,1161.0,Processing Batch,849.42,Suspended,629.69,Suspended,597.6,0,0
3456.0,2871.0,5.6,11.15,277.5,1.92,5.69,1.5,597.6,Running,1358.1,Running,1163.15,Processing Batch,849.42,Suspended,629.69,Suspended,597.6,0,0
3457.0,2870.5,3.55,13.3,277.5,1.92,5.69,1.5,597.6,Running,1358.55,Running,1165.3,Processing Batch,849.42,Suspended,629.69,Suspended,597.6,0,0
3458.0,2870.0,1.5,15.45,277.5,1.92,5.69,1.5,597.6,Running,1359.0,Running,1167.45,Processing Batch,849.42,Suspended,629.69,Suspended,597.6,0,0
